subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S10,Sess01,MOTOR_EXECUTION-LEFT,0.9941579908482748,1.0000000000000013,0.949580297436405,1.040084647359479,bootstrap,critical,rtwin_gamma
S10,Sess01,MOTOR_EXECUTION-RIGHT,0.9964489823110818,0.9999999999999996,0.958257276396937,1.0390703884482175,bootstrap,critical,rtwin_gamma
S10,Sess01,MOTOR_IMAGERY-LEFT,0.9901922084660678,1.0000000000000058,0.956070493155674,1.0272431016659527,bootstrap,critical,rtwin_gamma
S10,Sess01,MOTOR_IMAGERY-RIGHT,1.0026321173025137,1.0,0.9698981136152107,1.0337442956860796,bootstrap,critical,rtwin_gamma
S10,Sess01,MOTOR_EXECUTION,0.9953034865796784,1.0000000000000004,0.953918786916671,1.0395775179038482,bootstrap,critical,rtwin_gamma
S10,Sess01,MOTOR_IMAGERY,0.9964121628842908,1.0000000000000029,0.9629843033854424,1.030493698676016,bootstrap,critical,rtwin_gamma
S10,Sess01,LEFT,0.9921750996571713,1.0000000000000036,0.9528253952960395,1.0336638745127158,bootstrap,critical,rtwin_gamma
S10,Sess01,RIGHT,0.9995405498067977,0.9999999999999998,0.9640776950060739,1.0364073420671485,bootstrap,critical,rtwin_gamma
S10,Sess01,LEFT_vs_RIGHT,-0.007365450149626418,0.0,-0.08358194677110897,0.06958617950664192,bootstrap,delta,rtwin_gamma
S10,Sess01,IMAGERY_vs_EXECUTION,0.0011086763046124215,0.0,-0.07659321451840584,0.07657491175934505,bootstrap,delta,rtwin_gamma
S10,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0022909914628069794,0.0,-0.08949009101181249,0.08182737096254189,bootstrap,delta,rtwin_gamma
S10,Sess01,MI_LEFT_vs_MI_RIGHT,-0.012439908836445857,0.0,-0.07767380253040557,0.05734498805074195,bootstrap,delta,rtwin_gamma
