,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.1724137931034483,0.20689655172413793,0.0,0.10344827586206896,0.20689655172413793,0.20689655172413793,0.0,0.10344827586206896
postcentral-rh,0.1388888888888889,0.19444444444444445,0.0,0.1388888888888889,0.2222222222222222,0.2222222222222222,0.0,0.08333333333333333
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.043478260869565216,0.13043478260869565,0.0,0.34782608695652173,0.21739130434782608,0.17391304347826086,0.0,0.08695652173913043
superiorparietal-lh,0.1282051282051282,0.1794871794871795,0.0,0.1794871794871795,0.23076923076923078,0.20512820512820512,0.0,0.07692307692307693
superiorparietal-rh,0.14285714285714285,0.19047619047619047,0.0,0.14285714285714285,0.23809523809523808,0.21428571428571427,0.0,0.07142857142857142
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-rh,0.06666666666666667,0.2,0.0,0.2,0.2,0.2,0.0,0.13333333333333333
