,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.2459016393442623,0.13114754098360656,0.03278688524590164,0.08196721311475409,0.13114754098360656,0.16393442622950818,0.01639344262295082,0.19672131147540983
postcentral-rh,0.08536585365853659,0.23170731707317074,0.04878048780487805,0.10975609756097561,0.18292682926829268,0.1951219512195122,0.04878048780487805,0.0975609756097561
rostralmiddlefrontal-lh,0.07142857142857142,0.05714285714285714,0.38571428571428573,0.1,0.1,0.05714285714285714,0.1,0.12857142857142856
rostralmiddlefrontal-rh,0.07575757575757576,0.10606060606060606,0.09090909090909091,0.3333333333333333,0.13636363636363635,0.12121212121212122,0.030303030303030304,0.10606060606060606
superiorparietal-lh,0.1,0.13333333333333333,0.07777777777777778,0.12222222222222222,0.2111111111111111,0.15555555555555556,0.06666666666666667,0.13333333333333333
superiorparietal-rh,0.10465116279069768,0.1744186046511628,0.046511627906976744,0.11627906976744186,0.19767441860465115,0.22093023255813954,0.046511627906976744,0.09302325581395349
superiortemporal-lh,0.04918032786885246,0.06557377049180328,0.14754098360655737,0.06557377049180328,0.14754098360655737,0.06557377049180328,0.29508196721311475,0.16393442622950818
supramarginal-rh,0.1511627906976744,0.09302325581395349,0.09302325581395349,0.09302325581395349,0.1511627906976744,0.09302325581395349,0.08139534883720931,0.2441860465116279
