,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.2978723404255319,0.0,0.14893617021276595,0.0851063829787234,0.2127659574468085,0.1276595744680851,0.0,0.1276595744680851
parstriangularis-rh,0.0,0.7,0.0,0.25,0.0,0.0,0.0,0.05
postcentral-rh,0.15517241379310345,0.0,0.25862068965517243,0.06896551724137931,0.15517241379310345,0.22413793103448276,0.06896551724137931,0.06896551724137931
rostralmiddlefrontal-rh,0.05128205128205128,0.07692307692307693,0.10256410256410256,0.5384615384615384,0.07692307692307693,0.0,0.05128205128205128,0.10256410256410256
superiorparietal-lh,0.20408163265306123,0.0,0.16326530612244897,0.10204081632653061,0.24489795918367346,0.1836734693877551,0.0,0.10204081632653061
superiorparietal-rh,0.18604651162790697,0.0,0.2558139534883721,0.046511627906976744,0.18604651162790697,0.27906976744186046,0.0,0.046511627906976744
superiortemporal-rh,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.6428571428571429,0.21428571428571427
supramarginal-rh,0.13333333333333333,0.03333333333333333,0.1,0.2,0.16666666666666666,0.06666666666666667,0.06666666666666667,0.23333333333333334
