,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666
postcentral-rh,0.04878048780487805,0.17073170731707318,0.0975609756097561,0.0975609756097561,0.17073170731707318,0.1951219512195122,0.0975609756097561,0.12195121951219512
rostralmiddlefrontal-lh,0.07142857142857142,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
rostralmiddlefrontal-rh,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.13043478260869565
superiorparietal-lh,0.0625,0.15625,0.0625,0.125,0.1875,0.1875,0.09375,0.125
superiorparietal-rh,0.04878048780487805,0.17073170731707318,0.0975609756097561,0.0975609756097561,0.17073170731707318,0.1951219512195122,0.0975609756097561,0.12195121951219512
superiortemporal-lh,0.07407407407407407,0.14814814814814814,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.14814814814814814
supramarginal-rh,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.1,0.13333333333333333
