,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.25757575757575757,0.0,0.0,0.22727272727272727,0.030303030303030304,0.13636363636363635,0.15151515151515152,0.19696969696969696
caudalmiddlefrontal-rh,0.0,0.8,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0
postcentral-rh,0.0,0.07692307692307693,0.6923076923076923,0.0,0.057692307692307696,0.11538461538461539,0.057692307692307696,0.0
rostralmiddlefrontal-lh,0.2159090909090909,0.0,0.011363636363636364,0.3068181818181818,0.06818181818181818,0.10227272727272728,0.11363636363636363,0.18181818181818182
rostralmiddlefrontal-rh,0.06153846153846154,0.0,0.07692307692307693,0.15384615384615385,0.5384615384615384,0.015384615384615385,0.06153846153846154,0.09230769230769231
superiorfrontal-lh,0.10714285714285714,0.0,0.047619047619047616,0.09523809523809523,0.03571428571428571,0.4642857142857143,0.16666666666666666,0.08333333333333333
superiorparietal-rh,0.12658227848101267,0.0,0.02531645569620253,0.11392405063291139,0.05063291139240506,0.17721518987341772,0.4050632911392405,0.10126582278481013
superiortemporal-lh,0.22972972972972974,0.0,0.0,0.24324324324324326,0.05405405405405406,0.12162162162162163,0.13513513513513514,0.21621621621621623
