,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.028119507908611598,0.029876977152899824,0.0017574692442882249,0.026362038664323375,0.029876977152899824,0.029876977152899824,0.0,0.005272407732864675,0.029876977152899824,0.0,0.028119507908611598,0.029876977152899824,0.0,0.0017574692442882249,0.029876977152899824,0.029876977152899824,0.0017574692442882249,0.029876977152899824,0.0,0.029876977152899824,0.0,0.0,0.029876977152899824,0.029876977152899824,0.0017574692442882249,0.022847100175746926,0.029876977152899824,0.029876977152899824,0.028119507908611598,0.0017574692442882249,0.0,0.0,0.0,0.029876977152899824,0.03163444639718805,0.03163444639718805,0.0,0.029876977152899824,0.03163444639718805,0.029876977152899824,0.005272407732864675,0.0,0.026362038664323375,0.0017574692442882249,0.022847100175746926,0.0,0.0,0.029876977152899824,0.0,0.0,0.0017574692442882249,0.0,0.029876977152899824,0.01757469244288225,0.026362038664323375,0.0,0.028119507908611598,0.029876977152899824,0.0,0.0,0.029876977152899824,0.029876977152899824
F3,0.01644100580270793,0.031914893617021274,0.0009671179883945841,0.02127659574468085,0.03481624758220503,0.031914893617021274,0.0,0.0029013539651837525,0.033849129593810444,0.0,0.029013539651837523,0.031914893617021274,0.0,0.0009671179883945841,0.03481624758220503,0.03481624758220503,0.0009671179883945841,0.033849129593810444,0.0,0.03481624758220503,0.0,0.0,0.033849129593810444,0.033849129593810444,0.0009671179883945841,0.0183752417794971,0.03481624758220503,0.03481624758220503,0.027079303675048357,0.0009671179883945841,0.0,0.0,0.0,0.033849129593810444,0.03481624758220503,0.027079303675048357,0.0,0.033849129593810444,0.035783365570599614,0.027079303675048357,0.0029013539651837525,0.0,0.01644100580270793,0.0009671179883945841,0.012572533849129593,0.0,0.0,0.03481624758220503,0.0,0.0,0.0009671179883945841,0.0,0.03481624758220503,0.009671179883945842,0.014506769825918761,0.0,0.022243713733075435,0.031914893617021274,0.0,0.0,0.03481624758220503,0.030947775628626693
F7,0.0,0.0,0.04692737430167598,0.0,0.0,0.0,0.0446927374301676,0.0067039106145251395,0.0,0.049162011173184354,0.0,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0,0.05027932960893855,0.0,0.05027932960893855,0.0,0.034636871508379886,0.0335195530726257,0.0,0.0,0.034636871508379886,0.0,0.0,0.0,0.0,0.048044692737430165,0.048044692737430165,0.04581005586592179,0.049162011173184354,0.0,0.0,0.0033519553072625698,0.05139664804469274,0.0,0.0,0.0,0.0,0.008938547486033519,0.0,0.027932960893854747,0.0,0.0,0.05139664804469274,0.0,0.05139664804469274,0.03798882681564246,0.02346368715083799,0.0446927374301676,0.0,0.0,0.0,0.05027932960893855,0.0,0.0,0.04692737430167598,0.049162011173184354,0.0,0.0
FT9,0.020604395604395604,0.03159340659340659,0.0,0.027472527472527472,0.03159340659340659,0.03159340659340659,0.0,0.004120879120879121,0.03159340659340659,0.0,0.03021978021978022,0.03159340659340659,0.0,0.0,0.03159340659340659,0.03159340659340659,0.0,0.03159340659340659,0.0,0.03159340659340659,0.0,0.0,0.03159340659340659,0.03159340659340659,0.0,0.024725274725274724,0.03159340659340659,0.03159340659340659,0.03021978021978022,0.0,0.0,0.0,0.0,0.03159340659340659,0.03159340659340659,0.03021978021978022,0.0,0.03159340659340659,0.03159340659340659,0.03159340659340659,0.004120879120879121,0.0,0.02197802197802198,0.0,0.017857142857142856,0.0,0.0,0.03159340659340659,0.0,0.0,0.0,0.0,0.03159340659340659,0.013736263736263736,0.019230769230769232,0.0,0.028846153846153848,0.03159340659340659,0.0,0.0,0.03159340659340659,0.03159340659340659
FC5,0.01440677966101695,0.030508474576271188,0.000847457627118644,0.01864406779661017,0.04152542372881356,0.0288135593220339,0.0,0.002542372881355932,0.03474576271186441,0.0,0.02711864406779661,0.030508474576271188,0.0,0.000847457627118644,0.04067796610169491,0.03559322033898305,0.000847457627118644,0.03389830508474576,0.0,0.036440677966101696,0.0,0.0,0.03389830508474576,0.03305084745762712,0.000847457627118644,0.016101694915254237,0.036440677966101696,0.03559322033898305,0.025423728813559324,0.000847457627118644,0.0,0.0,0.0,0.03220338983050847,0.03474576271186441,0.025423728813559324,0.0,0.03305084745762712,0.0423728813559322,0.02457627118644068,0.002542372881355932,0.0,0.01440677966101695,0.000847457627118644,0.011016949152542373,0.0,0.0,0.043220338983050846,0.0,0.0,0.000847457627118644,0.0,0.03983050847457627,0.00847457627118644,0.012711864406779662,0.0,0.019491525423728815,0.030508474576271188,0.0,0.0,0.03559322033898305,0.027966101694915254
FC1,0.017276422764227643,0.031504065040650404,0.0010162601626016261,0.021341463414634148,0.034552845528455285,0.031504065040650404,0.0,0.003048780487804878,0.03353658536585366,0.0,0.028455284552845527,0.031504065040650404,0.0,0.0010162601626016261,0.034552845528455285,0.034552845528455285,0.0010162601626016261,0.03353658536585366,0.0,0.034552845528455285,0.0,0.0,0.03353658536585366,0.03353658536585366,0.0010162601626016261,0.018292682926829267,0.034552845528455285,0.034552845528455285,0.027439024390243903,0.0010162601626016261,0.0,0.0,0.0,0.03353658536585366,0.034552845528455285,0.028455284552845527,0.0,0.03353658536585366,0.03556910569105691,0.027439024390243903,0.003048780487804878,0.0,0.017276422764227643,0.0010162601626016261,0.013211382113821139,0.0,0.0,0.034552845528455285,0.0,0.0,0.0010162601626016261,0.0,0.034552845528455285,0.01016260162601626,0.01524390243902439,0.0,0.023373983739837397,0.031504065040650404,0.0,0.0,0.034552845528455285,0.03048780487804878
C3,0.0,0.0,0.04606060606060606,0.0,0.0,0.0,0.04727272727272727,0.008484848484848486,0.0,0.048484848484848485,0.0,0.0,0.006060606060606061,0.0036363636363636364,0.0,0.0,0.0496969696969697,0.0,0.0496969696969697,0.0,0.03515151515151515,0.037575757575757575,0.0,0.0,0.03515151515151515,0.0,0.0,0.0,0.0,0.04727272727272727,0.048484848484848485,0.04727272727272727,0.048484848484848485,0.0,0.0,0.0012121212121212121,0.05090909090909091,0.0,0.0,0.0,0.0,0.007272727272727273,0.0,0.027878787878787878,0.0,0.0,0.05090909090909091,0.0,0.05090909090909091,0.03878787878787879,0.02303030303030303,0.04606060606060606,0.0,0.0,0.0,0.0496969696969697,0.0,0.0,0.04606060606060606,0.048484848484848485,0.0,0.0
T7,0.01509433962264151,0.01509433962264151,0.01509433962264151,0.01509433962264151,0.01509433962264151,0.01509433962264151,0.022641509433962263,0.033962264150943396,0.01509433962264151,0.022641509433962263,0.01509433962264151,0.01509433962264151,0.011320754716981131,0.0,0.01509433962264151,0.01509433962264151,0.022641509433962263,0.01509433962264151,0.022641509433962263,0.01509433962264151,0.018867924528301886,0.022641509433962263,0.01509433962264151,0.01509433962264151,0.007547169811320755,0.01509433962264151,0.01509433962264151,0.01509433962264151,0.01509433962264151,0.018867924528301886,0.022641509433962263,0.022641509433962263,0.022641509433962263,0.01509433962264151,0.01509433962264151,0.01509433962264151,0.022641509433962263,0.01509433962264151,0.01509433962264151,0.01509433962264151,0.011320754716981131,0.0,0.01509433962264151,0.011320754716981131,0.01509433962264151,0.0,0.022641509433962263,0.01509433962264151,0.022641509433962263,0.018867924528301886,0.0037735849056603774,0.022641509433962263,0.01509433962264151,0.01509433962264151,0.01509433962264151,0.022641509433962263,0.01509433962264151,0.01509433962264151,0.018867924528301886,0.022641509433962263,0.01509433962264151,0.01509433962264151
TP9,0.01500441306266549,0.03089143865842895,0.00088261253309797,0.019417475728155338,0.03795233892321271,0.03000882612533098,0.0,0.00264783759929391,0.0353045013239188,0.0,0.02736098852603707,0.03089143865842895,0.0,0.00088261253309797,0.03795233892321271,0.03618711385701677,0.00088261253309797,0.03442188879082083,0.0,0.037069726390114736,0.0,0.0,0.03442188879082083,0.03353927625772286,0.00088261253309797,0.01676963812886143,0.037069726390114736,0.03618711385701677,0.02559576345984113,0.00088261253309797,0.0,0.0,0.0,0.03265666372462489,0.0353045013239188,0.0264783759929391,0.0,0.03353927625772286,0.038834951456310676,0.02559576345984113,0.00264783759929391,0.0,0.01500441306266549,0.00088261253309797,0.01147396293027361,0.0,0.0,0.03795233892321271,0.0,0.0,0.00088261253309797,0.0,0.037069726390114736,0.0088261253309797,0.01323918799646955,0.0,0.02030008826125331,0.03089143865842895,0.0,0.0,0.03618711385701677,0.02912621359223301
CP5,0.0,0.0,0.04590163934426229,0.0,0.0,0.0,0.04590163934426229,0.007650273224043716,0.0,0.05027322404371585,0.0,0.0,0.00546448087431694,0.004371584699453552,0.0,0.0,0.05136612021857923,0.0,0.05245901639344262,0.0,0.03278688524590164,0.033879781420765025,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.046994535519125684,0.048087431693989074,0.04590163934426229,0.04918032786885246,0.0,0.0,0.002185792349726776,0.053551912568306013,0.0,0.0,0.0,0.0,0.007650273224043716,0.0,0.02622950819672131,0.0,0.0,0.053551912568306013,0.0,0.053551912568306013,0.036065573770491806,0.02185792349726776,0.04480874316939891,0.0,0.0,0.0,0.05245901639344262,0.0,0.0,0.04590163934426229,0.04918032786885246,0.0,0.0
