,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.4548919949174079,0.0,0.05717916137229987,0.1613722998729352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11689961880559085,0.0,0.0,0.0,0.0,0.0,0.0,0.11689961880559085,0.0,0.07623888182973317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016518424396442185,0.0,0.0,0.0,0.0
F3,0.0,0.17472643840451818,0.0645958348040946,0.02188492763854571,0.0,0.0,0.03600423579244617,0.0,0.0,0.017649135192375574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06530180021178962,0.0,0.0,0.0,0.13978115072361455,0.0,0.0,0.049770561242499116,0.07200847158489233,0.0,0.027532650900105895,0.0,0.0,0.0,0.0,0.0,0.0554182845040593,0.02188492763854571,0.0,0.0,0.0,0.0,0.0,0.0035298270384751147,0.0,0.0,0.0,0.0,0.0,0.02188492763854571,0.057183198023296855,0.0,0.06989057536180728,0.10095305330038828,0.0
F7,0.02096342551293488,0.08073148974130241,0.19848349687778769,0.04861730597680642,0.0,0.0,0.0,0.0,0.0,0.0022301516503122213,0.014272970561998216,0.0,0.0,0.0,0.0,0.0,0.0,0.038804638715432646,0.0,0.0,0.0,0.0896520963425513,0.054415700267618196,0.0,0.04727921498661909,0.07537912578055307,0.0,0.0191793041926851,0.0,0.0,0.0,0.0,0.0,0.08251561106155218,0.012042818911685994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04861730597680642,0.0,0.0,0.07270294380017842,0.09411239964317573,0.0
FT9,0.05062794348508634,0.023940345368916798,0.041993720565149134,0.2401883830455259,0.0,0.0,0.032574568288854,0.0,0.0,0.1185243328100471,0.01216640502354788,0.0,0.0,0.0,0.0,0.0,0.0,0.020800627943485087,0.0,0.0,0.0,0.08281004709576138,0.0,0.0,0.0,0.018838304552590265,0.0,0.0,0.0,0.04709576138147567,0.0043171114599686025,0.07025117739403454,0.0,0.0773155416012559,0.0,0.0,0.0,0.0,0.026687598116169546,0.0,0.0,0.0,0.0,0.015306122448979591,0.0,0.0,0.054552590266875985,0.0003924646781789639,0.0,0.02629513343799058,0.03532182103610675,0.0
FC5,0.0,0.0,0.0,0.0,0.29253731343283584,0.0,0.0,0.0,0.21417910447761193,0.0,0.0,0.0,0.12761194029850748,0.0,0.0,0.0,0.0014925373134328358,0.0,0.0,0.0,0.007462686567164179,0.020149253731343283,0.0,0.055970149253731345,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.20970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055970149253731345,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.7045045045045045,0.0,0.0,0.0018018018018018018,0.08468468468468468,0.0,0.0,0.0018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.04684684684684685,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.07877813504823152,0.0,0.06752411575562701,0.0,0.0,0.41479099678456594,0.0,0.0,0.1647909967845659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1495176848874598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012861736334405145,0.0,0.0,0.00482315112540193,0.04903536977491962,0.0,0.0,0.0,0.0008038585209003215,0.0,0.0,0.0,0.05707395498392283,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21474358974358973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06143162393162393,0.0,0.20245726495726496,0.0,0.0,0.0,0.0,0.0,0.06463675213675214,0.0,0.0,0.0,0.0,0.11752136752136752,0.08012820512820513,0.050213675213675216,0.0,0.08440170940170941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418803418803419,0.011752136752136752,0.0,0.0,0.07852564102564102,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.19339622641509435,0.0,0.0,0.0,0.30929919137466305,0.0,0.0,0.0,0.14892183288409702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018194070080862535,0.0,0.0876010781671159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408355795148248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014150943396226415,0.0,0.0,0.0,0.0876010781671159,0.0,0.0,0.0
CP5,0.0,0.019908751555371217,0.001244296972210701,0.12650352550808794,0.0,0.018664454583160513,0.08461219411032767,0.0,0.0,0.2978017420157611,0.024056408129406886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05765242637909581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06843633347158855,0.004562422231439237,0.09746992948983824,0.0,0.07009539610120281,0.0,0.0,0.0,0.0,0.028204064703442555,0.0,0.0,0.0,0.02778929904603899,0.03981750311074243,0.0,0.0,0.014516798009124844,0.00041476565740356696,0.0,0.018249688925756947,0.0,0.0
CP1,0.0,0.0,0.06967213114754098,0.06762295081967214,0.0,0.0,0.0,0.0,0.0,0.11885245901639344,0.555327868852459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860655737704918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245901639344263,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7128712871287128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2871287128712871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.1497835497835498,0.0,0.0,0.0,0.19220779220779222,0.0,0.0,0.0,0.36796536796536794,0.0,0.0,0.0,0.004329004329004329,0.0,0.0,0.0,0.011255411255411256,0.015584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019913419913419914,0.0,0.0,0.0,0.23896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.07278481012658228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5561708860759493,0.0,0.01740506329113924,0.0,0.0,0.0,0.0,0.16534810126582278,0.0,0.011867088607594937,0.0,0.0,0.0,0.0,0.0,0.11550632911392406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060126582278481014,0.0,0.0,0.0,0.0,0.0007911392405063291,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7124060150375939,0.0,0.0,0.0,0.0,0.2199248120300752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
