,caudalanteriorcingulate-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.24,0.0,0.0,0.0,0.0,0.25333333333333335,0.25333333333333335,0.25333333333333335
frontalpole-rh,0.0,0.3855140186915888,0.12149532710280374,0.2546728971962617,0.2383177570093458,0.0,0.0,0.0
insula-rh,0.0,0.15337423312883436,0.4171779141104294,0.3067484662576687,0.12269938650306748,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.23110151187904968,0.2203023758099352,0.3390928725701944,0.20950323974082075,0.0,0.0,0.0
parahippocampal-rh,0.0,0.26631853785900783,0.10966057441253264,0.2584856396866841,0.36553524804177545,0.0,0.0,0.0
posteriorcingulate-rh,0.06397306397306397,0.0,0.0,0.0,0.0,0.4511784511784512,0.3569023569023569,0.12794612794612795
rostralanteriorcingulate-lh,0.0708955223880597,0.0,0.0,0.0,0.0,0.39552238805970147,0.3917910447761194,0.1417910447761194
rostralanteriorcingulate-rh,0.14393939393939395,0.0,0.0,0.0,0.0,0.2878787878787879,0.2878787878787879,0.2803030303030303
