,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.20103092783505155,0.12371134020618557,0.07731958762886598,0.14948453608247422,0.13917525773195877,0.15463917525773196,0.0,0.15463917525773196
parsopercularis-lh,0.12437810945273632,0.25870646766169153,0.07462686567164178,0.1691542288557214,0.12437810945273632,0.12437810945273632,0.0,0.12437810945273632
parstriangularis-rh,0.1271186440677966,0.1271186440677966,0.23728813559322035,0.1271186440677966,0.1271186440677966,0.1271186440677966,0.0,0.1271186440677966
precentral-lh,0.14427860696517414,0.16417910447761194,0.07462686567164178,0.18407960199004975,0.13432835820895522,0.14925373134328357,0.0,0.14925373134328357
rostralmiddlefrontal-lh,0.1457286432160804,0.12562814070351758,0.07537688442211055,0.1457286432160804,0.20603015075376885,0.1507537688442211,0.0,0.1507537688442211
rostralmiddlefrontal-rh,0.15151515151515152,0.12626262626262627,0.07575757575757576,0.15151515151515152,0.15151515151515152,0.1717171717171717,0.0,0.1717171717171717
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-rh,0.15463917525773196,0.12886597938144329,0.07731958762886598,0.15463917525773196,0.14948453608247422,0.16494845360824742,0.0,0.17010309278350516
