,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.8,0.0,0.05,0.05,0.0,0.05,0.0,0.05
parstriangularis-rh,0.0,0.7164179104477612,0.11940298507462686,0.0,0.0,0.0,0.0,0.16417910447761194
rostralmiddlefrontal-lh,0.0,0.07692307692307693,0.48717948717948717,0.18803418803418803,0.07692307692307693,0.1111111111111111,0.05128205128205128,0.008547008547008548
rostralmiddlefrontal-rh,0.0,0.0,0.41818181818181815,0.38181818181818183,0.05454545454545454,0.12727272727272726,0.0,0.01818181818181818
superiorfrontal-lh,0.0,0.0,0.06862745098039216,0.00980392156862745,0.3235294117647059,0.29411764705882354,0.30392156862745096,0.0
superiortemporal-lh,0.0,0.0,0.10434782608695652,0.05217391304347826,0.2782608695652174,0.30434782608695654,0.25217391304347825,0.008695652173913044
superiortemporal-rh,0.0,0.0,0.04395604395604396,0.0,0.32967032967032966,0.2967032967032967,0.32967032967032966,0.0
supramarginal-lh,0.0,0.3548387096774194,0.06451612903225806,0.06451612903225806,0.0,0.06451612903225806,0.0,0.45161290322580644
