,inferiorparietal-rh,parsopercularis-lh,precentral-lh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.5588235294117647,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.2647058823529412
parsopercularis-lh,0.15384615384615385,0.7692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
precentral-lh,0.0,0.0,0.7619047619047619,0.0,0.0,0.14285714285714285,0.09523809523809523,0.0
precentral-rh,0.0,0.0,0.0,0.8181818181818182,0.0,0.045454545454545456,0.13636363636363635,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.6129032258064516,0.12903225806451613,0.0,0.25806451612903225
superiorfrontal-rh,0.0,0.0,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.6944444444444444,0.0,0.0
superiortemporal-lh,0.0,0.0,0.13636363636363635,0.22727272727272727,0.0,0.0,0.6363636363636364,0.0
supramarginal-lh,0.24324324324324326,0.0,0.0,0.0,0.21621621621621623,0.05405405405405406,0.0,0.4864864864864865
