,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
inferiorparietal-rh,0.8214285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.03571428571428571,0.0
parsopercularis-lh,0.0,0.5161290322580645,0.0,0.0,0.22580645161290322,0.0,0.0,0.25806451612903225
parstriangularis-rh,0.0,0.0,0.39436619718309857,0.2112676056338028,0.0,0.14084507042253522,0.1267605633802817,0.1267605633802817
precentral-lh,0.020618556701030927,0.0,0.17525773195876287,0.3711340206185567,0.0,0.13402061855670103,0.23711340206185566,0.061855670103092786
superiorfrontal-lh,0.0,0.13513513513513514,0.0,0.0,0.5945945945945946,0.0,0.02702702702702703,0.24324324324324326
superiorfrontal-rh,0.046511627906976744,0.0,0.11627906976744186,0.19767441860465115,0.0,0.32558139534883723,0.19767441860465115,0.11627906976744186
superiortemporal-lh,0.0375,0.0,0.0875,0.275,0.0125,0.1625,0.3375,0.0875
supramarginal-lh,0.0,0.08333333333333333,0.125,0.1111111111111111,0.1527777777777778,0.1388888888888889,0.125,0.2638888888888889
