,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-rh,0.6247906197654941,0.17420435510887772,0.0,0.006700167504187605,0.038525963149078725,0.020100502512562814,0.12060301507537688,0.01507537688442211
medialorbitofrontal-rh,0.19487179487179487,0.5709401709401709,0.0,0.005128205128205128,0.02564102564102564,0.020512820512820513,0.17606837606837608,0.006837606837606838
parahippocampal-lh,0.0,0.0,0.7881188118811882,0.07722772277227723,0.041584158415841586,0.0297029702970297,0.02574257425742574,0.03762376237623762
parahippocampal-rh,0.003816793893129771,0.0057251908396946565,0.06297709923664122,0.6240458015267175,0.08778625954198473,0.10877862595419847,0.0,0.10687022900763359
parsopercularis-rh,0.045787545787545784,0.023809523809523808,0.0347985347985348,0.08424908424908426,0.6941391941391941,0.07326007326007326,0.003663003663003663,0.040293040293040296
parsorbitalis-rh,0.018975332068311195,0.030360531309297913,0.020872865275142316,0.09867172675521822,0.06072106261859583,0.7305502846299811,0.009487666034155597,0.030360531309297913
rostralanteriorcingulate-rh,0.12915129151291513,0.17158671586715868,0.03136531365313653,0.0,0.0036900369003690036,0.012915129151291513,0.6457564575645757,0.005535055350553505
temporalpole-lh,0.02033271719038817,0.0073937153419593345,0.038817005545286505,0.09981515711645102,0.04436229205175601,0.024029574861367836,0.009242144177449169,0.756007393715342
