,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.7509881422924901,0.1067193675889328,0.0,0.0,0.015810276679841896,0.05928853754940711,0.06719367588932806,0.0
medialorbitofrontal-rh,0.09105180533751962,0.609105180533752,0.07221350078492936,0.03453689167974882,0.08320251177394035,0.015698587127158554,0.059654631083202514,0.03453689167974882
parahippocampal-lh,0.0,0.09038461538461538,0.8461538461538461,0.028846153846153848,0.0,0.013461538461538462,0.011538461538461539,0.009615384615384616
parahippocampal-rh,0.0,0.046357615894039736,0.04194260485651214,0.8543046357615894,0.0,0.01545253863134658,0.0,0.04194260485651214
parsorbitalis-rh,0.006389776357827476,0.08466453674121406,0.0,0.0,0.7124600638977636,0.09904153354632587,0.07827476038338659,0.019169329073482427
temporalpole-lh,0.05534351145038168,0.026717557251908396,0.01717557251908397,0.009541984732824428,0.13931297709923665,0.7099236641221374,0.04198473282442748,0.0
temporalpole-rh,0.06655574043261231,0.06988352745424292,0.0066555740432612314,0.0,0.07487520798668885,0.033277870216306155,0.6622296173044925,0.08652246256239601
transversetemporal-rh,0.0,0.05708245243128964,0.008456659619450317,0.048625792811839326,0.021141649048625793,0.0,0.10993657505285412,0.7547568710359408
