,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6861063464837049,0.09090909090909091,0.0,0.0,0.044596912521440824,0.12178387650085763,0.0274442538593482,0.029159519725557463
frontalpole-rh,0.11708253358925144,0.6257197696737045,0.0,0.013435700575815739,0.01727447216890595,0.14395393474088292,0.0,0.08253358925143954
lateraloccipital-lh,0.0,0.0,0.9315068493150684,0.0,0.0,0.0,0.0,0.0684931506849315
parahippocampal-rh,0.0,0.018421052631578946,0.0,0.9263157894736842,0.0,0.02631578947368421,0.0,0.02894736842105263
rostralanteriorcingulate-lh,0.040983606557377046,0.010245901639344262,0.0,0.0,0.5942622950819673,0.3155737704918033,0.0389344262295082,0.0
rostralanteriorcingulate-rh,0.09233176838810642,0.10015649452269171,0.0,0.012519561815336464,0.26917057902973396,0.5054773082942097,0.02034428794992175,0.0
temporalpole-lh,0.042105263157894736,0.0,0.0,0.0,0.04,0.023157894736842106,0.8947368421052632,0.0
temporalpole-rh,0.031315240083507306,0.11064718162839249,0.027139874739039668,0.027139874739039668,0.0,0.0,0.0,0.8037578288100209
