,bankssts-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parstriangularis-rh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.4122137404580153,0.17557251908396945,0.3511450381679389,0.0,0.0,0.05343511450381679,0.0,0.007633587786259542
frontalpole-lh,0.27058823529411763,0.29411764705882354,0.27058823529411763,0.0,0.0,0.11764705882352941,0.0,0.047058823529411764
frontalpole-rh,0.36065573770491804,0.1721311475409836,0.36885245901639346,0.0,0.0,0.07377049180327869,0.0,0.02459016393442623
parahippocampal-lh,0.010810810810810811,0.0,0.0,0.34054054054054056,0.23243243243243245,0.20540540540540542,0.0,0.21081081081081082
parstriangularis-rh,0.0,0.0,0.0,0.2822085889570552,0.26993865030674846,0.20245398773006135,0.0,0.24539877300613497
rostralanteriorcingulate-lh,0.021834061135371178,0.026200873362445413,0.03056768558951965,0.19213973799126638,0.1615720524017467,0.34934497816593885,0.0,0.2183406113537118
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.008658008658008658,0.004329004329004329,0.18614718614718614,0.18614718614718614,0.20346320346320346,0.0,0.41125541125541126
