,bankssts-lh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parstriangularis-rh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.62,0.13428571428571429,0.18857142857142858,0.011428571428571429,0.014285714285714285,0.02,0.008571428571428572,0.002857142857142857
frontalpole-lh,0.08006814310051108,0.6814310051107325,0.14991482112436116,0.018739352640545145,0.0,0.017035775127768313,0.02385008517887564,0.028960817717206135
frontalpole-rh,0.10576923076923077,0.15224358974358973,0.6730769230769231,0.030448717948717948,0.0,0.02403846153846154,0.0016025641025641025,0.01282051282051282
parahippocampal-lh,0.007984031936127744,0.029940119760479042,0.033932135728542916,0.5888223552894212,0.08582834331337326,0.09181636726546906,0.023952095808383235,0.1377245508982036
parstriangularis-rh,0.010615711252653927,0.0,0.0,0.09766454352441614,0.6963906581740976,0.07006369426751592,0.03397027600849257,0.09129511677282377
rostralanteriorcingulate-lh,0.014705882352941176,0.01764705882352941,0.03235294117647059,0.1588235294117647,0.10882352941176471,0.4470588235294118,0.026470588235294117,0.19411764705882353
temporalpole-lh,0.002105263157894737,0.03368421052631579,0.0,0.02526315789473684,0.021052631578947368,0.023157894736842106,0.888421052631579,0.00631578947368421
transversetemporal-rh,0.0,0.025252525252525252,0.006734006734006734,0.12289562289562289,0.07407407407407407,0.10606060606060606,0.005050505050505051,0.6599326599326599
