,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04728132387706856,0.0,0.04964539007092199,0.04964539007092199,0.0,0.0,0.0,0.0,0.026004728132387706,0.0,0.0,0.0,0.0,0.0,0.04964539007092199,0.0,0.0,0.04964539007092199,0.0,0.0,0.04964539007092199,0.0,0.0,0.04964539007092199,0.0,0.0,0.03309692671394799,0.04964539007092199,0.0,0.0,0.0,0.0,0.0,0.04964539007092199,0.0,0.0,0.0,0.04964539007092199,0.0,0.04964539007092199,0.0,0.04964539007092199,0.0,0.04964539007092199,0.0,0.0,0.04964539007092199,0.0,0.04964539007092199,0.01182033096926714,0.04964539007092199,0.04964539007092199,0.0,0.0,0.04964539007092199,0.0,0.0,0.0,0.03309692671394799,0.004728132387706856,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.018600531443755536,0.0,0.07794508414526129,0.03100088573959256,0.0,0.00354295837023915,0.0,0.0,0.01682905225863596,0.0,0.0,0.0,0.0,0.0,0.03808680248007086,0.0,0.0,0.03720106288751107,0.0,0.0,0.08060230292294066,0.0,0.0,0.03454384410983171,0.0,0.0,0.026572187776793623,0.08060230292294066,0.0,0.0,0.0,0.0,0.0,0.06643046944198405,0.0,0.013286093888396812,0.0008857395925597874,0.03277236492471213,0.0008857395925597874,0.05934455270150576,0.0,0.026572187776793623,0.0,0.03365810451727192,0.0,0.0,0.07883082373782108,0.0,0.03631532329495128,0.018600531443755536,0.03631532329495128,0.03188662533215235,0.0,0.0,0.08060230292294066,0.0,0.0,0.0,0.023029229406554472,0.015057573073516387,0.0
F7,0.029045643153526972,0.0,0.051175656984785614,0.05394190871369295,0.004149377593360996,0.0,0.0,0.0,0.0318118948824343,0.0,0.0013831258644536654,0.0,0.004149377593360996,0.0,0.048409405255878286,0.0,0.0,0.04702627939142462,0.0,0.0,0.04979253112033195,0.0,0.0,0.042876901798063624,0.0,0.0,0.029045643153526972,0.04979253112033195,0.0,0.0,0.0,0.0,0.0013831258644536654,0.04702627939142462,0.0,0.008298755186721992,0.006915629322268326,0.05532503457814661,0.006915629322268326,0.04564315352697095,0.0,0.040110650069156296,0.0,0.040110650069156296,0.0,0.0,0.04702627939142462,0.0,0.04564315352697095,0.016597510373443983,0.04564315352697095,0.05394190871369295,0.0,0.0,0.051175656984785614,0.0027662517289073307,0.0013831258644536654,0.0,0.029045643153526972,0.012448132780082987,0.0
FT9,0.0,0.0,0.0005797101449275362,0.002898550724637681,0.04695652173913043,0.004057971014492754,0.034782608695652174,0.0,0.004057971014492754,0.0463768115942029,0.04579710144927536,0.035942028985507246,0.04811594202898551,0.020869565217391306,0.0,0.0,0.01855072463768116,0.0,0.035942028985507246,0.0,0.0,0.034202898550724635,0.02318840579710145,0.0,0.03130434782608696,0.04579710144927536,0.0,0.0,0.042898550724637684,0.04057971014492753,0.034202898550724635,0.0,0.04695652173913043,0.0,0.0463768115942029,0.0011594202898550724,0.009855072463768115,0.002898550724637681,0.01855072463768116,0.0,0.0,0.0,0.042898550724637684,0.0,0.0,0.01855072463768116,0.0,0.017391304347826087,0.0,0.0,0.0,0.0017391304347826088,0.04463768115942029,0.04463768115942029,0.0005797101449275362,0.04753623188405797,0.04695652173913043,0.0,0.0,0.0,0.01217391304347826
FC5,0.0,0.0,0.004889975550122249,0.0,0.022004889975550123,0.039119804400977995,0.034229828850855744,0.0,0.0,0.034229828850855744,0.03178484107579462,0.034229828850855744,0.022004889975550123,0.019559902200488997,0.004889975550122249,0.0,0.034229828850855744,0.004889975550122249,0.029339853300733496,0.0,0.009779951100244499,0.034229828850855744,0.034229828850855744,0.004889975550122249,0.034229828850855744,0.03178484107579462,0.014669926650366748,0.009779951100244499,0.034229828850855744,0.034229828850855744,0.022004889975550123,0.0,0.034229828850855744,0.009779951100244499,0.034229828850855744,0.029339853300733496,0.0,0.0,0.0,0.009779951100244499,0.0,0.0,0.029339853300733496,0.009779951100244499,0.0024449877750611247,0.017114914425427872,0.009779951100244499,0.03178484107579462,0.004889975550122249,0.012224938875305624,0.004889975550122249,0.0,0.03178484107579462,0.03178484107579462,0.007334963325183374,0.03178484107579462,0.034229828850855744,0.0,0.0,0.009779951100244499,0.034229828850855744
FC1,0.0,0.0,0.0,0.0,0.03848466626578473,0.0072158749248346366,0.04209260372820205,0.0,0.0006013229104028864,0.04329524954900782,0.04329524954900782,0.04209260372820205,0.039085989176187615,0.02164762477450391,0.0,0.0,0.022248947684906796,0.0,0.04209260372820205,0.0,0.0,0.040889957907396274,0.027059530968129887,0.0,0.03848466626578473,0.04329524954900782,0.0006013229104028864,0.0,0.04329524954900782,0.04269392663860493,0.035478051713770296,0.0,0.04329524954900782,0.0,0.04329524954900782,0.004209260372820205,0.00661455201443175,0.0,0.015634395670475046,0.0,0.0,0.0,0.04269392663860493,0.0,0.0,0.019242333132892364,0.0,0.021046301864101023,0.0,0.0006013229104028864,0.0,0.0,0.04329524954900782,0.04329524954900782,0.0,0.04329524954900782,0.04329524954900782,0.0,0.0,0.0006013229104028864,0.015634395670475046
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.03110047846889952,0.0,0.050239234449760764,0.05980861244019139,0.011961722488038277,0.0,0.0,0.0,0.05980861244019139,0.004784688995215311,0.007177033492822967,0.0,0.011961722488038277,0.0,0.045454545454545456,0.0,0.0,0.0430622009569378,0.0,0.0,0.04784688995215311,0.0,0.0,0.03588516746411483,0.0,0.004784688995215311,0.011961722488038277,0.04784688995215311,0.0,0.0,0.0023923444976076554,0.0,0.007177033492822967,0.0430622009569378,0.004784688995215311,0.0,0.01674641148325359,0.05980861244019139,0.01674641148325359,0.04066985645933014,0.0,0.03110047846889952,0.004784688995215311,0.03110047846889952,0.0,0.0,0.0430622009569378,0.0,0.04066985645933014,0.0,0.04066985645933014,0.05502392344497608,0.004784688995215311,0.004784688995215311,0.050239234449760764,0.009569377990430622,0.007177033492822967,0.0,0.011961722488038277,0.0,0.0
TP9,0.0,0.0,0.0,0.0008976660682226212,0.03680430879712747,0.005385996409335727,0.031867145421903054,0.0,0.0017953321364452424,0.05430879712746858,0.04847396768402154,0.04129263913824058,0.041741472172351884,0.01615798922800718,0.0,0.0,0.01660682226211849,0.0,0.03141831238779174,0.0,0.0,0.03859964093357271,0.020197486535008975,0.0,0.0296229802513465,0.047127468581687613,0.0004488330341113106,0.0,0.04847396768402154,0.043536804308797125,0.026929982046678635,0.0,0.05565529622980251,0.0,0.05385996409335727,0.0031418312387791743,0.0062836624775583485,0.0008976660682226212,0.013016157989228007,0.0,0.0,0.0,0.04039497307001795,0.0,0.0,0.01436265709156194,0.0,0.01570915619389587,0.0,0.0004488330341113106,0.0,0.0,0.04533213644524237,0.04578096947935368,0.0,0.05565529622980251,0.05565529622980251,0.0,0.0,0.0004488330341113106,0.011669658886894075
