,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.09296028880866426,0.0,0.0,0.0,0.0,0.02707581227436823,0.0,0.0,0.0,0.024368231046931407,0.0,0.0703971119133574,0.013537906137184115,0.0,0.026173285198555957,0.08032490974729242,0.0,0.0,0.06046931407942238,0.0,0.0,0.019855595667870037,0.0,0.0,0.05956678700361011,0.0,0.0,0.0,0.02075812274368231,0.032490974729241874,0.09566787003610108,0.0,0.033393501805054154,0.06678700361010831,0.0,0.030685920577617327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023465703971119134,0.0009025270758122744,0.0,0.0,0.030685920577617327,0.0,0.0,0.0,0.0,0.07220216606498195,0.0,0.0,0.016245487364620937,0.0,0.0703971119133574,0.0,0.0,0.0315884476534296
Fz,0.0,0.03815028901734104,0.03930635838150289,0.03121387283236994,0.03930635838150289,0.0,0.0,0.0,0.03930635838150289,0.0,0.0,0.0,0.0,0.03468208092485549,0.0,0.0,0.0,0.03815028901734104,0.0,0.03699421965317919,0.03930635838150289,0.0,0.0,0.0,0.0,0.0,0.03352601156069364,0.03930635838150289,0.0,0.0,0.0,0.0,0.0,0.0,0.03930635838150289,0.0,0.03005780346820809,0.03930635838150289,0.0,0.03815028901734104,0.03236994219653179,0.03815028901734104,0.03930635838150289,0.0,0.023121387283236993,0.03468208092485549,0.03468208092485549,0.0,0.025433526011560695,0.019653179190751446,0.03930635838150289,0.0,0.0,0.03930635838150289,0.03930635838150289,0.0,0.03930635838150289,0.0,0.0,0.03930635838150289,0.0
F3,0.0,0.03732162458836443,0.03951701427003293,0.029637760702524697,0.038419319429198684,0.0,0.0,0.0,0.04061470911086718,0.0,0.0,0.0,0.0,0.03402854006586169,0.0,0.0,0.0,0.03732162458836443,0.0,0.036223929747530186,0.04061470911086718,0.0,0.0,0.0,0.0,0.0,0.03293084522502744,0.04061470911086718,0.0,0.0,0.0,0.0,0.0,0.0,0.038419319429198684,0.0,0.02854006586169045,0.04061470911086718,0.0,0.03732162458836443,0.03293084522502744,0.038419319429198684,0.038419319429198684,0.0,0.024149286498353458,0.03512623490669594,0.03402854006586169,0.0,0.024149286498353458,0.020856201975850714,0.038419319429198684,0.0,0.0,0.04061470911086718,0.03951701427003293,0.0,0.04061470911086718,0.0,0.0,0.04061470911086718,0.0
F7,0.0,0.03765690376569038,0.03765690376569038,0.03626220362622036,0.03765690376569038,0.0,0.0,0.0,0.03765690376569038,0.0,0.0,0.0,0.0,0.03626220362622036,0.0,0.0,0.0,0.03765690376569038,0.0,0.03765690376569038,0.03765690376569038,0.0,0.0,0.0,0.0,0.0,0.03486750348675035,0.03765690376569038,0.0,0.0,0.0,0.0,0.0,0.0,0.03765690376569038,0.0,0.03626220362622036,0.03765690376569038,0.0,0.03765690376569038,0.03486750348675035,0.03765690376569038,0.03765690376569038,0.0,0.023709902370990237,0.03765690376569038,0.03626220362622036,0.0,0.026499302649930265,0.019525801952580194,0.03765690376569038,0.0,0.0,0.03765690376569038,0.03765690376569038,0.0,0.03765690376569038,0.0,0.0,0.03765690376569038,0.0
FT9,0.0,0.03728070175438596,0.04057017543859649,0.029605263157894735,0.039473684210526314,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.03837719298245614,0.0,0.03728070175438596,0.04057017543859649,0.0,0.0,0.0,0.0,0.0,0.03399122807017544,0.04057017543859649,0.0,0.0,0.0,0.0,0.0,0.0,0.03837719298245614,0.0,0.02850877192982456,0.04057017543859649,0.0,0.03837719298245614,0.03179824561403509,0.03728070175438596,0.039473684210526314,0.0,0.023026315789473683,0.03399122807017544,0.03508771929824561,0.0,0.02412280701754386,0.019736842105263157,0.03837719298245614,0.0,0.0,0.039473684210526314,0.03837719298245614,0.0,0.04057017543859649,0.0,0.0,0.04057017543859649,0.0
FC5,0.05181347150259067,0.0,0.0,0.0,0.0,0.05008635578583765,0.0,0.0,0.0,0.04145077720207254,0.0,0.05181347150259067,0.025906735751295335,0.0,0.03454231433506045,0.05181347150259067,0.0,0.0,0.05181347150259067,0.0,0.0,0.037996545768566495,0.0,0.0,0.05181347150259067,0.0,0.0,0.0,0.039723661485319514,0.05181347150259067,0.05181347150259067,0.0,0.05181347150259067,0.05181347150259067,0.0,0.05181347150259067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02936096718480138,0.0,0.0,0.0,0.046632124352331605,0.0,0.0,0.0,0.0,0.05181347150259067,0.0,0.0,0.025906735751295335,0.0,0.05181347150259067,0.0,0.0,0.046632124352331605
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.036065573770491806,0.03825136612021858,0.029508196721311476,0.03715846994535519,0.0,0.0,0.0,0.040437158469945354,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.0,0.036065573770491806,0.0,0.034972677595628415,0.040437158469945354,0.0,0.0,0.0,0.0,0.0,0.03169398907103825,0.041530054644808745,0.0,0.0,0.0,0.0,0.0,0.0,0.03825136612021858,0.0,0.02841530054644809,0.041530054644808745,0.0,0.036065573770491806,0.034972677595628415,0.040437158469945354,0.03715846994535519,0.0,0.02622950819672131,0.03715846994535519,0.03278688524590164,0.0,0.024043715846994537,0.022950819672131147,0.03715846994535519,0.0,0.0,0.041530054644808745,0.041530054644808745,0.0,0.03934426229508197,0.0,0.0,0.041530054644808745,0.0
TP9,0.05465587044534413,0.0,0.0,0.0,0.0,0.044534412955465584,0.0,0.0,0.0,0.05263157894736842,0.0,0.05465587044534413,0.030364372469635626,0.0,0.02631578947368421,0.05465587044534413,0.0,0.0,0.05465587044534413,0.0,0.0,0.044534412955465584,0.0,0.0,0.05465587044534413,0.0,0.0,0.0,0.04251012145748988,0.05060728744939271,0.05465587044534413,0.0,0.05465587044534413,0.05263157894736842,0.0,0.0465587044534413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020242914979757085,0.0,0.0,0.0,0.04048582995951417,0.0,0.0,0.0,0.0,0.05465587044534413,0.0,0.0,0.016194331983805668,0.0,0.05465587044534413,0.0,0.0,0.04048582995951417
