,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3681462140992167,0.08942558746736293,0.07702349869451697,0.07571801566579635,0.01370757180156658,0.15992167101827676,0.12140992167101827,0.09464751958224543
frontalpole-rh,0.08157894736842106,0.27631578947368424,0.09473684210526316,0.15368421052631578,0.04842105263157895,0.12368421052631579,0.16894736842105262,0.05263157894736842
lateralorbitofrontal-rh,0.08167330677290836,0.11752988047808766,0.23904382470119523,0.08565737051792828,0.027224435590969456,0.1394422310756972,0.1646746347941567,0.14475431606905712
medialorbitofrontal-rh,0.07559145989613388,0.16849394114252741,0.07443739180611655,0.2631275245239469,0.04270051933064051,0.10963646855164455,0.17484131563762262,0.09117137911136756
parahippocampal-rh,0.02556237218813906,0.09815950920245399,0.034764826175869123,0.0736196319018405,0.49284253578732107,0.06237218813905931,0.11451942740286299,0.09815950920245399
rostralanteriorcingulate-lh,0.13481953290870488,0.1173036093418259,0.11252653927813164,0.09447983014861996,0.03343949044585987,0.26910828025477707,0.15180467091295116,0.0865180467091295
rostralanteriorcingulate-rh,0.09322033898305085,0.1426553672316384,0.11299435028248588,0.14077212806026365,0.054143126177024485,0.13653483992467044,0.22598870056497175,0.09369114877589454
temporalpole-rh,0.08650937689050212,0.05565638233514821,0.11978221415607986,0.09195402298850575,0.06291591046581972,0.09134906231094979,0.11736237144585603,0.37447065940713853
