,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.8657024793388429,0.0,0.0,0.0,0.0,0.0,0.13429752066115702,0.0
frontalpole-lh,0.0,0.7597955706984668,0.11243611584327087,0.05281090289608177,0.02555366269165247,0.028960817717206135,0.020442930153321975,0.0
frontalpole-rh,0.0,0.06818181818181818,0.6767676767676768,0.030303030303030304,0.07828282828282829,0.041666666666666664,0.07828282828282829,0.026515151515151516
isthmuscingulate-rh,0.0,0.059422750424448216,0.04753820033955857,0.6825127334465195,0.0050933786078098476,0.0899830220713073,0.08488964346349745,0.030560271646859084
lingual-lh,0.0,0.02998696219035202,0.07561929595827901,0.001303780964797914,0.6727509778357236,0.19165580182529335,0.028683181225554105,0.0
parahippocampal-lh,0.0,0.02012578616352201,0.0440251572327044,0.06666666666666667,0.2,0.5421383647798742,0.1270440251572327,0.0
parahippocampal-rh,0.07420494699646643,0.011778563015312132,0.07302709069493522,0.06007067137809187,0.02237926972909305,0.11896348645465253,0.5948174322732627,0.0447585394581861
temporalpole-rh,0.0,0.0,0.03639846743295019,0.034482758620689655,0.0,0.0,0.07279693486590039,0.8563218390804598
