,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
caudalanteriorcingulate-lh,0.7404371584699454,0.03415300546448088,0.02459016393442623,0.0,0.0,0.08743169398907104,0.06557377049180328,0.04781420765027322
frontalpole-lh,0.02875399361022364,0.549520766773163,0.12673056443024494,0.007454739084132056,0.005324813631522897,0.12460063897763578,0.10543130990415335,0.05218317358892439
frontalpole-rh,0.01768346595932803,0.10167992926613616,0.4880636604774536,0.007073386383731211,0.005305039787798408,0.16091954022988506,0.21220159151193635,0.007073386383731211
isthmuscingulate-rh,0.0,0.011764705882352941,0.01568627450980392,0.6026143790849673,0.29934640522875816,0.07058823529411765,0.0,0.0
parahippocampal-rh,0.0,0.006476683937823834,0.012953367875647668,0.27979274611398963,0.6113989637305699,0.0025906735751295338,0.02849740932642487,0.05829015544041451
rostralanteriorcingulate-lh,0.0570902394106814,0.10589318600368323,0.15561694290976058,0.04788213627992634,0.0,0.48066298342541436,0.143646408839779,0.009208103130755065
rostralanteriorcingulate-rh,0.05084745762711865,0.08662900188323917,0.22598870056497175,0.0,0.021657250470809793,0.15065913370998116,0.4642184557438795,0.0
temporalpole-lh,0.041968162083936326,0.07525325615050651,0.005788712011577424,0.001447178002894356,0.06512301013024602,0.008683068017366137,0.0,0.8017366136034733
