,bankssts-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.5633802816901409,0.014084507042253521,0.0,0.09859154929577464,0.323943661971831,0.0,0.0,0.0
frontalpole-lh,0.028846153846153848,0.5769230769230769,0.0,0.0,0.09615384615384616,0.2980769230769231,0.0,0.0
frontalpole-rh,0.0,0.0,0.46153846153846156,0.4807692307692308,0.057692307692307696,0.0,0.0,0.0
medialorbitofrontal-lh,0.0390625,0.0,0.1953125,0.671875,0.0859375,0.0,0.0078125,0.0
medialorbitofrontal-rh,0.27380952380952384,0.09523809523809523,0.05952380952380952,0.15476190476190477,0.4166666666666667,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
