,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.22340425531914893,0.18085106382978725,0.1950354609929078,0.0,0.0,0.2127659574468085,0.1702127659574468,0.01773049645390071
frontalpole-rh,0.1697530864197531,0.38271604938271603,0.13271604938271606,0.0030864197530864196,0.0,0.17901234567901234,0.13271604938271606,0.0
lateralorbitofrontal-rh,0.1536144578313253,0.11746987951807229,0.2469879518072289,0.0,0.018072289156626505,0.14457831325301204,0.22289156626506024,0.0963855421686747
medialorbitofrontal-rh,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.45
parahippocampal-rh,0.0,0.0,0.03,0.0,0.58,0.0,0.03,0.36
rostralanteriorcingulate-lh,0.22580645161290322,0.1935483870967742,0.1863799283154122,0.0,0.0,0.22580645161290322,0.16129032258064516,0.007168458781362007
rostralanteriorcingulate-rh,0.13414634146341464,0.11280487804878049,0.21646341463414634,0.024390243902439025,0.021341463414634148,0.125,0.25609756097560976,0.10975609756097561
temporalpole-rh,0.0036231884057971015,0.0,0.10144927536231885,0.18115942028985507,0.14492753623188406,0.0,0.10869565217391304,0.4601449275362319
