,Fp1,Fz,FT9,TP9,T8,Fp2,AF7,AF8
Fp1,0.42105263157894735,0.0,0.0,0.0,0.0,0.14035087719298245,0.0,0.43859649122807015
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34782608695652173,0.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.34782608695652173
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.35714285714285715,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.5285714285714286
