,Fp1,Fz,FT9,TP9,T8,Fp2,AF7,AF8
Fp1,0.3333333333333333,0.0,0.0,0.0,0.0,0.32098765432098764,0.0,0.345679012345679
Fz,0.0,0.4857142857142857,0.5142857142857142,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.4186046511627907,0.5813953488372093,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.33766233766233766,0.0,0.0,0.0,0.0,0.3246753246753247,0.0,0.33766233766233766
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3146067415730337,0.0,0.0,0.0,0.0,0.29213483146067415,0.0,0.39325842696629215
