,Fp1,Fz,FT9,TP9,T8,Fp2,AF7,AF8
Fp1,0.35526315789473684,0.0,0.0,0.0,0.0,0.27631578947368424,0.0,0.3684210526315789
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3387096774193548,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,0.3387096774193548
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.32558139534883723,0.0,0.0,0.0,0.0,0.2441860465116279,0.0,0.43023255813953487
