,Fp1,FT9,T7,TP9,Fp2,AF7,AFz,TP7
Fp1,0.2871287128712871,0.0,0.0,0.0,0.27722772277227725,0.13861386138613863,0.297029702970297,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.29,0.0,0.0,0.0,0.28,0.14,0.29,0.0
AF7,0.2545454545454545,0.0,0.0,0.0,0.2545454545454545,0.23636363636363636,0.2545454545454545,0.0
AFz,0.27358490566037735,0.0,0.0,0.0,0.2641509433962264,0.1320754716981132,0.330188679245283,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
