,caudalmiddlefrontal-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.25862068965517243,0.13793103448275862,0.1896551724137931,0.034482758620689655,0.1206896551724138,0.08620689655172414,0.08620689655172414,0.08620689655172414
postcentral-rh,0.1276595744680851,0.2127659574468085,0.19148936170212766,0.1276595744680851,0.10638297872340426,0.10638297872340426,0.06382978723404255,0.06382978723404255
precentral-lh,0.16393442622950818,0.13114754098360656,0.2459016393442623,0.03278688524590164,0.13114754098360656,0.09836065573770492,0.09836065573770492,0.09836065573770492
superiorparietal-lh,0.06451612903225806,0.16129032258064516,0.06451612903225806,0.2903225806451613,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.16129032258064516
superiorparietal-rh,0.1111111111111111,0.13333333333333333,0.2,0.044444444444444446,0.15555555555555556,0.1111111111111111,0.1111111111111111,0.13333333333333333
superiortemporal-lh,0.08333333333333333,0.16666666666666666,0.125,0.125,0.125,0.16666666666666666,0.10416666666666667,0.10416666666666667
superiortemporal-rh,0.10204081632653061,0.08163265306122448,0.14285714285714285,0.04081632653061224,0.12244897959183673,0.12244897959183673,0.2653061224489796,0.12244897959183673
supramarginal-lh,0.10416666666666667,0.10416666666666667,0.14583333333333334,0.0625,0.14583333333333334,0.125,0.125,0.1875
