,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.21782178217821782,0.07920792079207921,0.1188118811881188,0.12871287128712872,0.1188118811881188,0.1188118811881188,0.10891089108910891,0.10891089108910891
postcentral-lh,0.13559322033898305,0.13559322033898305,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.13559322033898305,0.1016949152542373,0.13559322033898305
postcentral-rh,0.14666666666666667,0.08,0.26666666666666666,0.08,0.08,0.17333333333333334,0.05333333333333334,0.12
superiorparietal-lh,0.18518518518518517,0.08641975308641975,0.09876543209876543,0.16049382716049382,0.14814814814814814,0.09876543209876543,0.13580246913580246,0.08641975308641975
superiorparietal-rh,0.171875,0.09375,0.09375,0.140625,0.203125,0.09375,0.125,0.078125
superiortemporal-lh,0.13953488372093023,0.08139534883720931,0.16279069767441862,0.06976744186046512,0.06976744186046512,0.23255813953488372,0.046511627906976744,0.19767441860465115
superiortemporal-rh,0.17721518987341772,0.08860759493670886,0.0759493670886076,0.17721518987341772,0.13924050632911392,0.0759493670886076,0.17721518987341772,0.08860759493670886
supramarginal-lh,0.12643678160919541,0.09195402298850575,0.12643678160919541,0.06896551724137931,0.08045977011494253,0.20689655172413793,0.05747126436781609,0.2413793103448276
