,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.4787234042553192,0.0851063829787234,0.0,0.3404255319148936,0.0,0.09574468085106383,0.0
parsopercularis-lh,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0
parstriangularis-rh,0.014084507042253521,0.0,0.0,0.4507042253521127,0.0,0.36619718309859156,0.0,0.16901408450704225
postcentral-lh,0.0,0.3924050632911392,0.10126582278481013,0.0,0.3924050632911392,0.0,0.11392405063291139,0.0
precentral-lh,0.02564102564102564,0.0,0.0,0.3333333333333333,0.0,0.41025641025641024,0.0,0.23076923076923078
rostralmiddlefrontal-lh,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0
superiortemporal-lh,0.0,0.0,0.0,0.2978723404255319,0.0,0.3617021276595745,0.0,0.3404255319148936
