,Fp1,FT9,C4,AF7,F5,FC4,FT8,F2
Fp1,0.32432432432432434,0.33783783783783783,0.0,0.33783783783783783,0.0,0.0,0.0,0.0
FT9,0.25510204081632654,0.45918367346938777,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3125,0.35,0.0,0.3375,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
