,Fp1,FT9,C4,AF7,F5,FC4,FT8,F2
Fp1,0.48717948717948717,0.0,0.0,0.5128205128205128,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.2631578947368421,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
