,Fz,F3,FC1,FC6,FC2,F1,F5,FCz
Fz,0.27734375,0.23828125,0.27734375,0.20703125,0.0,0.0,0.0,0.0
F3,0.0782051282051282,0.3128205128205128,0.0782051282051282,0.29102564102564105,0.23974358974358975,0.0,0.0,0.0
FC1,0.27734375,0.23828125,0.27734375,0.20703125,0.0,0.0,0.0,0.0
FC6,0.06725888324873096,0.2893401015228426,0.06725888324873096,0.3426395939086294,0.233502538071066,0.0,0.0,0.0
FC2,0.0,0.3230240549828179,0.0,0.3178694158075601,0.359106529209622,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.49612403100775193,0.007751937984496124,0.49612403100775193
F5,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.9922480620155039,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.49606299212598426,0.0,0.5039370078740157
