,Fp1,FT9,C4,AF7,F5,FC4,FT8,F2
Fp1,0.32926829268292684,0.34146341463414637,0.32926829268292684,0.0,0.0,0.0,0.0,0.0
FT9,0.24561403508771928,0.49122807017543857,0.2631578947368421,0.0,0.0,0.0,0.0,0.0
C4,0.3218390804597701,0.3448275862068966,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
