,Fp1,FT9,C4,AF7,F5,FC4,FT8,F2
Fp1,0.3977272727272727,0.2727272727272727,0.32954545454545453,0.0,0.0,0.0,0.0,0.0
FT9,0.3380281690140845,0.323943661971831,0.3380281690140845,0.0,0.0,0.0,0.0,0.0
C4,0.35802469135802467,0.2962962962962963,0.345679012345679,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.35714285714285715
FT8,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.5797101449275363,0.36231884057971014
F2,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.48148148148148145,0.4444444444444444
