,T7,P7,TP10,T8,FC6,TP7,FC4,AF4
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.3191489361702128,0.3404255319148936,0.0,0.0,0.3404255319148936
FC6,0.0,0.0,0.0,0.3125,0.3333333333333333,0.0,0.0,0.3541666666666667
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.2191780821917808,0.2328767123287671,0.0,0.0,0.547945205479452
