,Fp1,FT9,C4,AF7,F5,FC4,FT8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.3333333333333333,0.0,0.3416666666666667,0.325,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.3178294573643411,0.0,0.3798449612403101,0.3023255813953488,0.0,0.0
FC4,0.0,0.0,0.33620689655172414,0.0,0.33620689655172414,0.3275862068965517,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
