,T7,P7,TP10,T8,FC6,TP7,FC4,AF4
T7,0.3333333333333333,0.13333333333333333,0.4,0.0,0.0,0.0,0.13333333333333333,0.0
P7,0.3,0.2,0.3,0.0,0.0,0.0,0.2,0.0
TP10,0.09803921568627451,0.0392156862745098,0.8235294117647058,0.0,0.0,0.0,0.0392156862745098,0.0
T8,0.0,0.0,0.0,0.27884615384615385,0.24519230769230768,0.23076923076923078,0.0,0.24519230769230768
FC6,0.0,0.0,0.0,0.2602040816326531,0.25510204081632654,0.23469387755102042,0.0,0.25
TP7,0.0,0.0,0.0,0.2513089005235602,0.2513089005235602,0.24607329842931938,0.0,0.2513089005235602
FC4,0.3,0.2,0.3,0.0,0.0,0.0,0.2,0.0
AF4,0.0,0.0,0.0,0.2562814070351759,0.2562814070351759,0.23618090452261306,0.0,0.25125628140703515
