,Fz,F3,FC1,FC6,FC2,F1,F5,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.3291139240506329,0.0,0.33544303797468356,0.33544303797468356,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.3212121212121212,0.0,0.3393939393939394,0.3393939393939394,0.0,0.0,0.0
FC2,0.0,0.3212121212121212,0.0,0.3393939393939394,0.3393939393939394,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
