,caudalanteriorcingulate-lh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-rh,parsorbitalis-rh,precuneus-rh,superiorparietal-rh
caudalanteriorcingulate-lh,0.25,0.0,0.0,0.22916666666666666,0.0,0.0,0.2604166666666667,0.2604166666666667
fusiform-rh,0.0,0.3829787234042553,0.2553191489361702,0.0,0.3617021276595745,0.0,0.0,0.0
inferiortemporal-rh,0.0,0.2857142857142857,0.45714285714285713,0.0,0.2571428571428571,0.0,0.0,0.0
isthmuscingulate-rh,0.24742268041237114,0.0,0.0,0.25773195876288657,0.0,0.0,0.24742268041237114,0.24742268041237114
parahippocampal-rh,0.0,0.3877551020408163,0.22448979591836735,0.0,0.3877551020408163,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
precuneus-rh,0.25,0.0,0.0,0.22916666666666666,0.0,0.0,0.2604166666666667,0.2604166666666667
superiorparietal-rh,0.25,0.0,0.0,0.22916666666666666,0.0,0.0,0.2604166666666667,0.2604166666666667
