space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
sensor_space,alpha,False,full_window,N/A,S48,Sess02,MOTOR_EXECUTION-LEFT,1.0389338693821917,1.0000000000000004,0.9980919159153636,1.0900984996944143,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess02,MOTOR_EXECUTION-RIGHT,1.0218717730065687,1.0000000000000004,0.9928038468843692,1.0568393936955367,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess02,MOTOR_IMAGERY-LEFT,1.0167445604929135,1.0000000000000004,0.9851604549211154,1.0607875787956058,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess02,MOTOR_IMAGERY-RIGHT,1.0170813310422706,1.0,0.9913706612810445,1.0434947989920642,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess02,MOTOR_EXECUTION,1.03040282119438,1.0000000000000004,0.9954478813998664,1.0734689466949754,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess02,MOTOR_IMAGERY,1.0169129457675925,1.0000000000000002,0.98826555810108,1.052141188893835,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess02,LEFT,1.0278392149375528,1.0000000000000004,0.9916261854182394,1.07544303924501,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess02,RIGHT,1.0194765520244196,1.0000000000000002,0.9920872540827068,1.0501670963438006,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S48,Sess02,LEFT_vs_RIGHT,0.0083626629131332,0.0,-0.0585409109255611,0.0833557851623032,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S48,Sess02,IMAGERY_vs_EXECUTION,-0.0134898754267878,0.0,-0.0852033885938955,0.0566933074939686,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S48,Sess02,ME_LEFT_vs_ME_RIGHT,0.0170620963756229,0.0,-0.0587474777801731,0.0972946528100451,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S48,Sess02,MI_LEFT_vs_MI_RIGHT,-0.0003367705493568,0.0,-0.0583343440709488,0.0694169175145614,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S48,Sess02,MOTOR_EXECUTION-LEFT,0.9858065289804064,0.9999999999999988,0.9575873407657342,1.018292347567795,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess02,MOTOR_EXECUTION-RIGHT,0.9977703731200676,1.0,0.972623712812392,1.0274319419126932,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess02,MOTOR_IMAGERY-LEFT,1.0546467975662013,0.9999999999999988,0.994331332366622,1.1287349712950725,bootstrap,supercritical
sensor_space,beta,False,full_window,N/A,S48,Sess02,MOTOR_IMAGERY-RIGHT,1.043404067669233,1.0,0.9873505133829856,1.1134344459948322,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess02,MOTOR_EXECUTION,0.991788451050237,0.9999999999999994,0.965105526789063,1.0228621447402442,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S48,Sess02,MOTOR_IMAGERY,1.0490254326177173,0.9999999999999994,0.990840922874804,1.1210847086449522,bootstrap,supercritical
sensor_space,beta,False,full_window,N/A,S48,Sess02,LEFT,1.020226663273304,0.9999999999999988,0.975959336566178,1.0735136594314336,bootstrap,supercritical
sensor_space,beta,False,full_window,N/A,S48,Sess02,RIGHT,1.0205872203946504,1.0,0.9799871130976888,1.0704331939537628,bootstrap,critical
