,S1_D3 hbo,S3_D5 hbo,S5_D3 hbo,S5_D5 hbo,S6_D5 hbo,S7_D5 hbo,S12_D14 hbo,S14_D12 hbo
S1_D3 hbo,0.12639405204460966,0.12639405204460966,0.12639405204460966,0.12267657992565056,0.12267657992565056,0.12267657992565056,0.12639405204460966,0.12639405204460966
S3_D5 hbo,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
S5_D3 hbo,0.12639405204460966,0.12639405204460966,0.12639405204460966,0.12267657992565056,0.12267657992565056,0.12267657992565056,0.12639405204460966,0.12639405204460966
S5_D5 hbo,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
S6_D5 hbo,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
S7_D5 hbo,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
S12_D14 hbo,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
S14_D12 hbo,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
