,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
postcentral-rh,0.12464589235127478,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.11614730878186968,0.12181303116147309
precentral-lh,0.12464589235127478,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.11614730878186968,0.12181303116147309
precentral-rh,0.12464589235127478,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.1274787535410765,0.11614730878186968,0.12181303116147309
rostralmiddlefrontal-lh,0.11873350923482849,0.12137203166226913,0.12137203166226913,0.13720316622691292,0.13984168865435356,0.13720316622691292,0.11081794195250659,0.11345646437994723
superiorfrontal-lh,0.10501193317422435,0.10739856801909307,0.10739856801909307,0.12410501193317422,0.1766109785202864,0.17899761336515513,0.09785202863961814,0.1026252983293556
superiorfrontal-rh,0.10336538461538461,0.10576923076923077,0.10576923076923077,0.12259615384615384,0.1778846153846154,0.18509615384615385,0.09615384615384616,0.10336538461538461
superiortemporal-lh,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12275449101796407,0.12275449101796407
superiortemporal-rh,0.12,0.12285714285714286,0.12285714285714286,0.12285714285714286,0.12285714285714286,0.12285714285714286,0.11142857142857143,0.15428571428571428
