,parsopercularis-lh,postcentral-rh,precentral-lh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.37579617834394907,0.08917197452229299,0.08917197452229299,0.08917197452229299,0.08917197452229299,0.08917197452229299,0.08917197452229299,0.08917197452229299
postcentral-rh,0.05533596837944664,0.1383399209486166,0.1422924901185771,0.1383399209486166,0.13043478260869565,0.11857707509881422,0.1383399209486166,0.1383399209486166
precentral-lh,0.05185185185185185,0.13333333333333333,0.14814814814814814,0.14444444444444443,0.12222222222222222,0.1111111111111111,0.14444444444444443,0.14444444444444443
precentral-rh,0.05263157894736842,0.13533834586466165,0.14661654135338345,0.14285714285714285,0.12406015037593984,0.11278195488721804,0.14285714285714285,0.14285714285714285
superiorfrontal-lh,0.058091286307053944,0.13692946058091288,0.13692946058091288,0.13692946058091288,0.13278008298755187,0.12448132780082988,0.13692946058091288,0.13692946058091288
superiorfrontal-rh,0.06278026905829596,0.13452914798206278,0.13452914798206278,0.13452914798206278,0.13452914798206278,0.13004484304932734,0.13452914798206278,0.13452914798206278
superiortemporal-lh,0.050724637681159424,0.13043478260869565,0.14855072463768115,0.14130434782608695,0.11956521739130435,0.10869565217391304,0.15942028985507245,0.14130434782608695
superiortemporal-rh,0.05263157894736842,0.13533834586466165,0.14661654135338345,0.14285714285714285,0.12406015037593984,0.11278195488721804,0.14285714285714285,0.14285714285714285
