,Fp1,F3,T7,TP9,TP10,Fp2,AF7,AF8
Fp1,0.3157894736842105,0.0,0.0,0.17543859649122806,0.12280701754385964,0.2894736842105263,0.09649122807017543,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP9,0.22,0.0,0.0,0.27,0.21,0.19,0.11,0.0
TP10,0.1927710843373494,0.0,0.0,0.26506024096385544,0.25301204819277107,0.1566265060240964,0.13253012048192772,0.0
Fp2,0.3173076923076923,0.0,0.0,0.16346153846153846,0.10576923076923077,0.3076923076923077,0.10576923076923077,0.0
AF7,0.21153846153846154,0.0,0.0,0.21153846153846154,0.17307692307692307,0.21153846153846154,0.19230769230769232,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
