,Fp1,F3,F7,TP10,F4,Fp2,FT7,C6
Fp1,0.5084745762711864,0.0,0.0,0.0,0.0,0.4915254237288136,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.5185185185185185,0.0
Fp2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
