,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,paracentral-rh,rostralanteriorcingulate-rh,superiortemporal-lh
caudalanteriorcingulate-lh,0.14583333333333334,0.14583333333333334,0.1388888888888889,0.125,0.11805555555555555,0.13194444444444445,0.125,0.06944444444444445
caudalanteriorcingulate-rh,0.14583333333333334,0.14583333333333334,0.1388888888888889,0.125,0.11805555555555555,0.13194444444444445,0.125,0.06944444444444445
frontalpole-lh,0.14864864864864866,0.14864864864864866,0.14189189189189189,0.12837837837837837,0.12162162162162163,0.12162162162162163,0.12837837837837837,0.060810810810810814
frontalpole-rh,0.136986301369863,0.136986301369863,0.14383561643835616,0.14383561643835616,0.136986301369863,0.1095890410958904,0.14383561643835616,0.04794520547945205
medialorbitofrontal-rh,0.1310344827586207,0.1310344827586207,0.13793103448275862,0.15172413793103448,0.15172413793103448,0.10344827586206896,0.15172413793103448,0.041379310344827586
paracentral-rh,0.1349206349206349,0.1349206349206349,0.12698412698412698,0.1111111111111111,0.10317460317460317,0.16666666666666666,0.1111111111111111,0.1111111111111111
rostralanteriorcingulate-rh,0.136986301369863,0.136986301369863,0.14383561643835616,0.14383561643835616,0.136986301369863,0.1095890410958904,0.14383561643835616,0.04794520547945205
superiortemporal-lh,0.12121212121212122,0.12121212121212122,0.10606060606060606,0.07575757575757576,0.06060606060606061,0.18181818181818182,0.07575757575757576,0.25757575757575757
