,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.30275229357798167,0.07339449541284404,0.09174311926605505,0.11926605504587157,0.1651376146788991,0.045871559633027525,0.2018348623853211,0.0
inferiorparietal-rh,0.12987012987012986,0.2987012987012987,0.09090909090909091,0.07792207792207792,0.2987012987012987,0.0,0.1038961038961039,0.0
parsopercularis-lh,0.10666666666666667,0.06666666666666667,0.4266666666666667,0.09333333333333334,0.10666666666666667,0.0,0.2,0.0
parstriangularis-rh,0.14942528735632185,0.10344827586206896,0.06896551724137931,0.3333333333333333,0.05747126436781609,0.09195402298850575,0.06896551724137931,0.12643678160919541
precentral-rh,0.17757009345794392,0.1588785046728972,0.11214953271028037,0.028037383177570093,0.2897196261682243,0.04672897196261682,0.18691588785046728,0.0
superiorfrontal-rh,0.05813953488372093,0.0,0.0,0.10465116279069768,0.05813953488372093,0.47674418604651164,0.09302325581395349,0.20930232558139536
superiortemporal-lh,0.2,0.02727272727272727,0.14545454545454545,0.05454545454545454,0.14545454545454545,0.1,0.32727272727272727,0.0
superiortemporal-rh,0.0,0.0,0.0,0.2857142857142857,0.0,0.30612244897959184,0.0,0.40816326530612246
