,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2391304347826087,0.17391304347826086,0.06521739130434782,0.13043478260869565,0.21739130434782608,0.0,0.17391304347826086,0.0
inferiorparietal-rh,0.14516129032258066,0.27419354838709675,0.11290322580645161,0.0967741935483871,0.27419354838709675,0.0,0.0967741935483871,0.0
parsopercularis-lh,0.02702702702702703,0.13513513513513514,0.43243243243243246,0.0,0.21621621621621623,0.0,0.1891891891891892,0.0
parstriangularis-rh,0.22857142857142856,0.22857142857142856,0.0,0.2857142857142857,0.14285714285714285,0.0,0.08571428571428572,0.02857142857142857
precentral-rh,0.12307692307692308,0.2,0.18461538461538463,0.046153846153846156,0.27692307692307694,0.0,0.16923076923076924,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.5294117647058824
superiortemporal-lh,0.16666666666666666,0.08333333333333333,0.2222222222222222,0.027777777777777776,0.19444444444444445,0.0,0.3055555555555556,0.0
superiortemporal-rh,0.0,0.0,0.0,0.15,0.0,0.35,0.0,0.5
