,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1984126984126984,0.0,0.031746031746031744,0.1984126984126984,0.1746031746031746,0.11904761904761904,0.16666666666666666,0.1111111111111111
inferiorparietal-rh,0.0,0.7317073170731707,0.14634146341463414,0.12195121951219512,0.0,0.0,0.0,0.0
parsopercularis-lh,0.03508771929824561,0.10526315789473684,0.6491228070175439,0.017543859649122806,0.10526315789473684,0.017543859649122806,0.03508771929824561,0.03508771929824561
precentral-rh,0.1377551020408163,0.025510204081632654,0.015306122448979591,0.21428571428571427,0.17857142857142858,0.15306122448979592,0.1377551020408163,0.1377551020408163
rostralmiddlefrontal-rh,0.1016949152542373,0.0,0.03389830508474576,0.1638418079096045,0.24293785310734464,0.1977401129943503,0.1016949152542373,0.15819209039548024
superiorfrontal-rh,0.08860759493670886,0.0,0.0,0.1518987341772152,0.20253164556962025,0.25949367088607594,0.08860759493670886,0.2088607594936709
superiortemporal-lh,0.1652892561983471,0.0,0.03305785123966942,0.19834710743801653,0.17355371900826447,0.11570247933884298,0.2066115702479339,0.10743801652892562
superiortemporal-rh,0.08982035928143713,0.0,0.011976047904191617,0.1497005988023952,0.17964071856287425,0.2215568862275449,0.08982035928143713,0.25748502994011974
