,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.8918918918918919,0.0,0.08108108108108109,0.0,0.0,0.0,0.02702702702702703,0.0
parsopercularis-lh,0.0,0.3448275862068966,0.15517241379310345,0.1896551724137931,0.15517241379310345,0.0,0.15517241379310345,0.0
parstriangularis-rh,0.03,0.11,0.34,0.16,0.13,0.05,0.11,0.07
rostralmiddlefrontal-lh,0.0,0.0718954248366013,0.10457516339869281,0.20261437908496732,0.17647058823529413,0.1437908496732026,0.16993464052287582,0.13071895424836602
rostralmiddlefrontal-rh,0.0,0.04827586206896552,0.06896551724137931,0.16551724137931034,0.2413793103448276,0.1793103448275862,0.13793103448275862,0.15862068965517243
superiorfrontal-rh,0.0,0.0,0.04929577464788732,0.16901408450704225,0.19718309859154928,0.2323943661971831,0.176056338028169,0.176056338028169
superiortemporal-lh,0.0,0.0650887573964497,0.07692307692307693,0.1834319526627219,0.14792899408284024,0.15976331360946747,0.2485207100591716,0.11834319526627218
superiortemporal-rh,0.0,0.0,0.07317073170731707,0.17886178861788618,0.18699186991869918,0.2032520325203252,0.15447154471544716,0.2032520325203252
