,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.16326530612244897,0.0,0.0,0.16326530612244897,0.14285714285714285,0.1836734693877551,0.1836734693877551,0.16326530612244897
inferiorparietal-rh,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
parsopercularis-lh,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
precentral-rh,0.16666666666666666,0.0,0.0,0.16666666666666666,0.12962962962962962,0.18518518518518517,0.18518518518518517,0.16666666666666666
rostralmiddlefrontal-rh,0.15151515151515152,0.0,0.0,0.15151515151515152,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.15151515151515152
superiorfrontal-rh,0.16326530612244897,0.0,0.0,0.16326530612244897,0.14285714285714285,0.1836734693877551,0.1836734693877551,0.16326530612244897
superiortemporal-lh,0.16326530612244897,0.0,0.0,0.16326530612244897,0.14285714285714285,0.1836734693877551,0.1836734693877551,0.16326530612244897
superiortemporal-rh,0.16666666666666666,0.0,0.0,0.16666666666666666,0.12962962962962962,0.18518518518518517,0.18518518518518517,0.16666666666666666
