,F3,T7,TP9,FT10,F8,AF7,P1,AF4
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.5294117647058824,0.0,0.0,0.0,0.058823529411764705,0.4117647058823529,0.0
TP9,0.0,0.0,0.5185185185185185,0.0,0.48148148148148145,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5094339622641509,0.0,0.49056603773584906,0.0,0.0,0.0
AF7,0.0,0.08163265306122448,0.0,0.0,0.0,0.42857142857142855,0.22448979591836735,0.2653061224489796
P1,0.0,0.3404255319148936,0.0,0.0,0.0,0.19148936170212766,0.44680851063829785,0.02127659574468085
AF4,0.0,0.0,0.0,0.0,0.0,0.4642857142857143,0.10714285714285714,0.42857142857142855
