,F3,TP9,CP5,TP10,AF7,AF3,CPz,AF8
F3,0.41379310344827586,0.2413793103448276,0.06896551724137931,0.0,0.0,0.0,0.27586206896551724,0.0
TP9,0.2777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0.3888888888888889,0.0
CP5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.20689655172413793,0.2413793103448276,0.0,0.0,0.0,0.0,0.5517241379310345,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
