,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.24242424242424243,0.21212121212121213,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0
FC5,0.25806451612903225,0.22580645161290322,0.0,0.0,0.25806451612903225,0.25806451612903225,0.0,0.0
P3,0.0,0.0,0.2982456140350877,0.15789473684210525,0.0,0.0,0.21052631578947367,0.3333333333333333
Cz,0.0,0.0,0.2647058823529412,0.23529411764705882,0.0,0.0,0.23529411764705882,0.2647058823529412
P5,0.20930232558139536,0.18604651162790697,0.0,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0
PO3,0.20930232558139536,0.18604651162790697,0.0,0.0,0.3023255813953488,0.3023255813953488,0.0,0.0
POz,0.0,0.0,0.27906976744186046,0.20930232558139536,0.0,0.0,0.23255813953488372,0.27906976744186046
F6,0.0,0.0,0.3114754098360656,0.14754098360655737,0.0,0.0,0.19672131147540983,0.3442622950819672
