,P3,Cz,F5,P1,PO3,POz,PO4,PO8
P3,0.34,0.24,0.06,0.0,0.0,0.12,0.0,0.24
Cz,0.27906976744186046,0.2558139534883721,0.06976744186046512,0.0,0.0,0.13953488372093023,0.0,0.2558139534883721
F5,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.0,0.0,0.21052631578947367,0.0,0.21052631578947367
P1,0.0,0.0,0.0,0.4722222222222222,0.5277777777777778,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.475,0.525,0.0,0.0,0.0
POz,0.2413793103448276,0.2413793103448276,0.10344827586206896,0.0,0.0,0.1724137931034483,0.0,0.2413793103448276
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.27906976744186046,0.2558139534883721,0.06976744186046512,0.0,0.0,0.13953488372093023,0.0,0.2558139534883721
