,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.21052631578947367,0.2631578947368421,0.0,0.0,0.2631578947368421,0.2631578947368421
Cz,0.0,0.0,0.14814814814814814,0.25925925925925924,0.0,0.0,0.2962962962962963,0.2962962962962963
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.0,0.0,0.10810810810810811,0.21621621621621623,0.0,0.0,0.32432432432432434,0.35135135135135137
F6,0.0,0.0,0.10256410256410256,0.20512820512820512,0.0,0.0,0.3333333333333333,0.358974358974359
