,P3,Cz,F5,P1,PO3,POz,PO4,PO8
P3,0.24875621890547264,0.22786069651741295,0.15323383084577114,0.0,0.0,0.1771144278606965,0.0,0.19303482587064677
Cz,0.21081576535288726,0.25114573785517874,0.16681943171402383,0.0,0.0,0.20073327222731438,0.007332722273143905,0.16315307057745188
F5,0.1805094130675526,0.2159468438538206,0.2724252491694352,0.006644518272425249,0.005537098560354375,0.18383167220376523,0.03211517165005537,0.10299003322259136
P1,0.0,0.0,0.010344827586206896,0.36551724137931035,0.3258620689655172,0.0,0.296551724137931,0.0017241379310344827
PO3,0.0,0.0,0.01174496644295302,0.3271812080536913,0.3808724832214765,0.0,0.2634228187919463,0.016778523489932886
POz,0.1929637526652452,0.24520255863539445,0.17164179104477612,0.0,0.0,0.2515991471215352,0.013859275053304905,0.12473347547974413
PO4,0.0,0.023529411764705882,0.058823529411764705,0.2773109243697479,0.24873949579831933,0.030252100840336135,0.36134453781512604,0.0
PO8,0.22515723270440252,0.21257861635220127,0.10440251572327044,0.0025157232704402514,0.013836477987421384,0.13836477987421383,0.0,0.3031446540880503
