,Fp1,P3,TP10,Fp2,AF7,F5,PO3,POz
Fp1,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0
P3,0.0,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,0.35714285714285715
TP10,0.0,0.14705882352941177,0.6176470588235294,0.0,0.0,0.0,0.0,0.23529411764705882
Fp2,0.21428571428571427,0.0,0.0,0.5,0.0,0.0,0.2857142857142857,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0
POz,0.0,0.22727272727272727,0.4090909090909091,0.0,0.0,0.0,0.0,0.36363636363636365
