,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.3076923076923077,0.09615384615384616,0.0,0.0,0.3269230769230769,0.2692307692307692,0.0,0.0
FC5,0.2631578947368421,0.21052631578947367,0.0,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
P3,0.0,0.0,0.5294117647058824,0.23529411764705882,0.0,0.0,0.11764705882352941,0.11764705882352941
Cz,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666
P5,0.3076923076923077,0.09615384615384616,0.0,0.0,0.3269230769230769,0.2692307692307692,0.0,0.0
PO3,0.3,0.1,0.0,0.0,0.32,0.28,0.0,0.0
POz,0.0,0.0,0.3,0.3,0.0,0.0,0.2,0.2
F6,0.0,0.0,0.3,0.3,0.0,0.0,0.2,0.2
