,P3,Cz,F5,P1,PO3,POz,PO4,PO8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.2916666666666667,0.3333333333333333,0.0,0.0,0.25,0.125,0.0
F5,0.0,0.22857142857142856,0.4,0.0,0.0,0.22857142857142856,0.14285714285714285,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6
POz,0.0,0.26666666666666666,0.3,0.0,0.0,0.26666666666666666,0.16666666666666666,0.0
PO4,0.0,0.19230769230769232,0.2692307692307692,0.0,0.0,0.2692307692307692,0.2692307692307692,0.0
PO8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6
