,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.4074074074074074,0.0,0.0,0.14814814814814814,0.4444444444444444,0.0,0.0
P3,0.0,0.0,0.22413793103448276,0.25862068965517243,0.0,0.0,0.25862068965517243,0.25862068965517243
Cz,0.0,0.0,0.19736842105263158,0.25,0.0,0.0,0.27631578947368424,0.27631578947368424
P5,0.0,0.35714285714285715,0.0,0.0,0.2857142857142857,0.35714285714285715,0.0,0.0
PO3,0.0,0.41379310344827586,0.0,0.0,0.13793103448275862,0.4482758620689655,0.0,0.0
POz,0.0,0.0,0.19230769230769232,0.24358974358974358,0.0,0.0,0.2692307692307692,0.2948717948717949
F6,0.0,0.0,0.18518518518518517,0.24691358024691357,0.0,0.0,0.2716049382716049,0.2962962962962963
